satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,employee_id
0.69,0.88,3,164,10,0,0,0,management,medium,33839
0.73,0.84,3,216,8,0,0,0,management,medium,64984
0.48,0.74,2,271,8,1,0,0,management,medium,64986
0.94,0.49,4,176,8,0,0,0,management,medium,64992
0.74,0.73,3,156,8,0,0,0,management,medium,64995
0.65,0.63,4,143,8,0,0,0,management,medium,65001
0.93,0.94,4,233,6,0,0,0,IT,medium,65006
0.57,0.67,3,138,6,1,0,0,IT,medium,65012
0.9,0.49,3,259,6,0,0,0,IT,medium,65015
0.55,0.86,4,169,6,0,0,0,IT,medium,65026
0.59,0.73,3,172,6,0,0,0,product_mng,medium,65029
0.72,0.98,4,156,3,0,0,0,product_mng,medium,20174
0.87,0.52,4,140,3,0,0,0,product_mng,medium,65041
0.86,0.82,4,212,2,0,0,0,product_mng,medium,65047
0.61,0.5,4,269,3,0,0,0,IT,medium,65053
0.45,0.63,5,111,5,0,0,0,management,medium,65056
0.51,0.63,4,198,2,0,0,0,management,medium,65063
0.87,0.92,4,263,3,0,0,0,management,medium,65067
0.29,0.38,5,191,5,0,0,0,management,medium,65069
0.57,0.64,3,188,3,0,0,0,management,medium,65074
0.69,0.83,4,252,3,0,0,0,management,medium,65079
0.61,0.9,2,142,3,0,0,0,marketing,high,65080
0.96,0.85,4,247,3,0,0,0,sales,high,65082
0.16,0.61,6,269,2,0,0,0,accounting,high,65089
0.96,0.82,4,244,3,0,0,0,support,high,65093
0.77,0.81,4,164,3,0,0,0,technical,high,65096
0.85,0.87,6,232,5,0,0,0,management,high,65099
0.37,0.49,3,177,3,0,0,0,marketing,high,65108
0.68,0.65,3,173,3,1,0,0,marketing,high,20899
0.87,0.6,5,165,2,1,0,0,marketing,high,65114
0.95,0.8,3,225,2,0,0,0,sales,high,65116
0.84,0.63,3,121,3,1,0,0,sales,low,65123
0.44,0.51,2,219,4,0,0,0,sales,low,65126
0.94,0.73,4,204,2,0,0,0,sales,low,21494
0.85,0.94,5,235,4,0,0,0,sales,low,21641
0.75,0.51,2,215,2,1,0,0,sales,low,65153
0.76,0.67,5,243,3,0,0,0,sales,low,65155
0.13,0.97,4,162,6,0,0,0,sales,low,65159
0.6,0.79,4,262,3,0,0,0,sales,low,65163
0.45,0.55,4,206,2,0,0,0,sales,low,65175
0.49,1,2,125,4,1,0,0,sales,low,65178
0.19,0.36,3,167,5,0,0,0,sales,low,22081
0.68,0.89,5,218,5,0,0,0,sales,low,65182
0.53,0.91,5,181,3,0,0,0,sales,low,65184
1,0.77,5,269,3,0,0,0,sales,low,65187
0.99,0.86,3,167,2,0,0,0,sales,low,65189
0.29,0.75,6,271,10,0,0,0,sales,medium,65200
0.54,0.83,4,201,8,1,0,0,sales,medium,65207
0.25,0.9,6,229,8,0,0,0,sales,medium,22570
0.71,0.76,4,148,8,0,0,0,accounting,medium,65222
0.96,0.84,3,147,8,0,0,0,accounting,medium,22674
0.8,0.9,4,211,8,0,0,0,accounting,medium,22801
0.82,0.87,5,145,6,0,0,0,hr,medium,65241
0.19,0.97,6,269,6,0,0,0,hr,medium,65250
0.43,0.74,4,129,6,0,0,0,hr,medium,65256
0.62,0.84,3,270,6,0,0,0,hr,medium,65257
0.75,0.85,3,250,6,0,0,0,technical,medium,65265
0.56,0.48,5,192,2,1,0,0,technical,medium,23672
0.88,0.91,4,233,4,0,0,0,technical,high,65290
0.63,0.57,4,192,3,0,0,0,technical,high,65292
0.75,0.93,3,247,2,0,0,0,technical,high,65295
0.74,1,4,192,4,0,0,0,technical,high,65313
0.55,0.68,3,178,3,1,0,0,technical,high,65317
0.87,0.55,4,197,3,0,0,0,technical,high,65318
0.13,0.9,5,264,6,0,0,0,technical,high,65326
0.33,0.64,2,274,3,1,0,0,technical,high,65335
0.89,0.97,4,147,2,0,0,0,technical,low,65336
0.56,0.94,3,154,3,1,0,0,support,low,65340
0.95,0.61,3,224,2,1,0,0,support,low,65342
0.57,0.59,4,250,2,0,0,0,support,low,24472
0.72,0.53,3,179,3,0,0,0,support,low,65348
0.28,0.44,4,170,2,0,0,0,support,low,65352
0.54,0.61,4,118,5,0,0,0,support,low,65357
0.54,0.95,4,256,3,0,0,0,support,low,25136
0.99,0.8,3,209,2,0,0,0,support,medium,25684
0.37,0.69,2,146,3,0,0,0,support,medium,65385
0.77,0.87,3,275,4,1,0,0,support,medium,65391
0.7,0.88,4,180,2,0,0,0,support,medium,65401
0.8,0.74,3,228,3,0,0,0,technical,medium,28416
0.52,0.63,3,204,3,0,0,0,technical,medium,65403
0.69,0.55,3,172,2,0,0,0,technical,medium,65412
0.6,0.62,5,274,3,0,0,0,management,medium,65421
0.74,0.64,3,136,2,0,0,0,IT,medium,65432
0.69,0.82,4,252,3,1,0,0,IT,medium,65436
0.78,0.89,4,137,3,0,0,0,IT,medium,65447
0.77,0.75,4,191,3,0,0,0,IT,medium,65453
0.91,0.68,4,132,4,0,0,0,IT,medium,65458
0.54,0.68,6,249,5,0,0,0,product_mng,medium,65459
0.48,0.77,6,274,6,0,0,0,product_mng,medium,65465
0.55,0.96,3,194,3,0,0,0,product_mng,medium,65482
0.17,0.36,6,191,2,0,0,0,product_mng,medium,65488
0.77,0.83,5,216,4,0,0,0,IT,medium,28661
0.93,0.98,3,241,3,0,0,0,IT,medium,65502
0.65,0.91,4,243,5,1,0,0,IT,medium,30336
0.67,0.52,4,207,3,0,0,0,IT,medium,65508
0.95,0.88,3,199,3,0,0,0,IT,medium,65510
0.61,0.97,6,286,4,0,0,0,product_mng,medium,65511
0.57,0.39,4,132,3,0,0,0,product_mng,high,65514
0.65,1,4,229,4,0,0,0,product_mng,low,65520
0.85,0.81,4,260,3,0,0,0,product_mng,medium,65539
0.61,0.96,3,214,2,0,0,0,IT,medium,30340
0.65,0.9,6,217,4,1,0,1,RandD,medium,65564
0.92,0.93,4,225,2,0,0,1,RandD,medium,65565
0.37,0.41,2,113,3,0,0,1,RandD,medium,65566
0.48,0.77,5,250,2,0,0,1,RandD,medium,65582
0.82,0.91,5,271,2,0,0,1,RandD,medium,65583
0.84,0.75,4,135,3,0,0,1,RandD,medium,65587
0.57,0.46,2,100,6,1,0,1,marketing,medium,31053
0.8,0.75,4,224,3,0,0,1,sales,medium,65598
0.49,0.91,4,134,4,0,0,0,accounting,low,65600
0.79,0.82,5,158,2,0,0,0,support,low,65606
0.48,0.67,3,183,2,0,0,0,technical,low,65608
0.28,0.89,4,97,6,0,0,0,management,low,65610
0.47,0.56,4,226,3,0,0,0,marketing,low,34332
0.91,0.6,4,235,4,1,0,0,marketing,low,65618
0.75,0.6,4,186,10,1,0,0,marketing,low,65620
0.61,0.89,3,242,10,0,0,0,sales,high,65626
0.47,0.79,3,284,10,0,0,0,sales,low,65628
0.22,0.7,2,274,10,0,0,0,sales,high,36376
0.5,0.48,4,130,10,0,0,0,sales,high,65648
0.56,0.87,3,146,10,0,0,0,sales,low,65650
0.84,0.85,4,207,10,0,0,0,sales,low,65662
0.69,0.72,4,210,2,1,0,0,sales,high,65685
0.53,0.64,3,143,2,0,0,0,sales,low,38870
0.17,0.57,4,116,3,0,0,0,sales,medium,39641
0.48,0.71,2,162,3,1,0,0,sales,high,65691
0.94,0.51,3,242,3,0,0,0,sales,medium,65699
0.77,0.89,4,153,7,0,0,0,sales,medium,65701
1,0.72,5,194,7,1,0,0,sales,medium,65709
0.49,0.65,4,233,7,0,0,0,sales,medium,65712
0.93,0.73,4,283,7,0,0,0,sales,high,65714
0.38,0.43,3,188,7,0,0,0,sales,medium,65721
0.6,0.54,4,182,6,0,0,0,sales,medium,65728
0.5,0.82,2,286,6,0,0,0,sales,medium,65729
0.97,0.55,5,212,6,0,0,0,sales,high,65732
0.93,0.95,5,176,6,0,0,1,accounting,medium,65762
0.5,1,5,264,8,0,0,1,accounting,high,65764
0.52,0.84,3,261,8,0,0,1,accounting,low,65770
0.5,0.71,4,163,8,0,0,1,hr,medium,40365
0.55,0.4,3,139,8,0,0,1,hr,medium,65797
0.95,0.84,3,261,8,1,0,1,hr,medium,41190
0.48,0.42,2,275,6,1,0,1,hr,medium,65810
0.51,0.39,5,132,6,1,0,1,technical,low,42392
0.96,0.48,3,202,6,0,0,0,technical,low,65821
0.97,0.84,4,177,6,0,0,0,technical,low,65823
0.97,0.66,5,234,6,0,0,0,technical,low,65826
0.71,0.54,4,188,6,0,0,0,technical,low,65835
0.82,0.49,5,203,6,0,0,0,technical,low,65841
0.57,1,4,227,10,0,0,0,technical,low,65846
0.48,0.93,3,150,10,0,0,0,technical,low,65849
0.71,0.64,3,267,3,0,0,0,technical,low,65855
0.63,0.61,5,186,10,0,0,0,technical,low,65856
0.99,0.84,4,142,10,0,0,0,technical,high,65859
0.79,0.83,3,126,10,1,0,0,support,low,65863
0.65,0.85,4,201,10,0,0,0,support,low,65879
0.7,0.85,4,142,2,0,0,0,support,low,65880
0.99,0.94,4,167,4,0,0,0,support,low,65886
0.65,0.62,4,258,2,0,0,0,support,high,65893
0.92,0.85,3,207,2,0,0,0,support,low,65895
0.24,0.5,4,282,4,1,0,0,support,low,65898
0.39,0.89,3,188,5,0,0,0,support,low,65912
0.82,0.85,3,214,2,0,0,0,support,high,42762
0.78,0.89,4,272,2,0,0,0,support,low,43092
0.62,0.79,3,259,3,0,0,0,support,medium,65936
0.6,0.61,5,191,2,1,0,0,technical,high,65937
0.49,0.57,3,192,3,0,0,0,technical,medium,65944
0.82,0.82,3,164,3,0,0,0,technical,high,65945
0.48,0.81,4,149,2,0,0,0,management,medium,65956
0.69,0.56,4,149,3,0,0,0,IT,medium,65960
0.4,0.89,2,165,3,0,0,0,IT,medium,45344
0.72,0.8,3,222,3,0,0,0,IT,medium,65963
0.75,0.84,5,222,3,1,0,0,IT,medium,65968
0.5,0.77,3,265,3,0,0,0,IT,medium,65974
0.78,0.5,5,247,4,0,0,0,product_mng,medium,65986
0.76,0.45,4,147,2,0,0,0,product_mng,medium,65988
0.94,0.52,3,273,3,0,0,0,product_mng,high,45459
0.24,0.94,6,144,4,0,0,0,product_mng,low,65995
0.99,0.66,3,181,2,0,0,0,IT,medium,65996
0.67,0.64,3,198,2,1,0,0,management,medium,45907
0.76,0.57,5,255,4,0,0,0,management,medium,66001
0.76,0.77,4,169,10,0,0,0,management,medium,66016
0.55,0.64,4,201,10,1,0,0,management,medium,66020
0.74,0.6,4,274,10,1,0,0,management,medium,46323
0.81,0.85,4,134,10,1,0,0,management,medium,66024
0.98,0.67,3,190,10,0,0,0,IT,medium,66029
0.98,0.98,4,170,10,0,0,0,IT,medium,66036
0.58,0.91,3,154,10,0,0,0,product_mng,high,66039
0.18,0.75,3,142,2,0,0,0,product_mng,low,66041
0.57,0.67,5,235,2,0,0,0,product_mng,low,66054
0.7,0.62,3,110,3,0,0,0,product_mng,low,66062
0.49,0.77,3,211,3,0,0,0,IT,high,47190
0.7,0.56,4,214,3,0,0,1,management,medium,50940
0.16,0.93,5,210,7,0,0,1,management,medium,66070
0.58,0.59,3,207,7,0,0,1,management,medium,66075
0.66,0.57,4,161,7,0,0,1,management,medium,66080
0.51,0.55,2,102,7,0,0,1,management,medium,66087
0.48,0.84,4,186,7,0,0,1,management,medium,66095
0.56,0.71,3,211,6,0,0,1,marketing,low,66108
0.81,0.62,3,240,6,0,0,1,sales,low,66110
0.57,0.7,4,237,6,0,0,0,accounting,low,66111
0.66,0.53,3,164,6,0,0,0,support,low,66113
0.22,0.91,6,222,8,0,0,0,technical,low,53837
0.96,0.71,3,205,8,1,0,0,management,medium,66120
0.87,0.88,4,140,8,0,0,0,marketing,medium,66122
0.61,0.42,2,103,8,0,0,0,marketing,medium,66123
0.66,0.85,3,178,8,1,0,0,marketing,medium,66124
0.9,0.51,4,137,6,0,0,0,sales,medium,66139
0.64,0.67,3,143,6,0,0,0,sales,medium,66140
0.76,0.82,4,170,6,0,0,0,sales,medium,54563
0.97,0.41,5,135,6,0,0,0,sales,medium,66153
0.69,0.76,3,174,6,0,0,0,sales,medium,66173
0.98,0.55,3,166,6,1,0,0,sales,medium,56771
0.18,0.61,5,174,6,0,0,0,sales,medium,66193
0.62,0.91,3,251,10,0,0,0,sales,medium,66198
0.29,0.37,6,187,10,1,0,0,sales,high,66200
0.87,0.48,5,170,3,0,0,0,sales,low,66202
0.91,0.64,3,241,10,0,0,0,sales,medium,66203
0.53,0.79,3,221,10,1,0,0,sales,medium,66210
0.69,0.73,4,257,10,1,0,0,sales,medium,59708
0.14,0.58,4,275,10,0,0,0,sales,medium,60866
0.7,0.77,4,245,2,0,0,0,sales,low,66221
0.77,0.75,6,246,6,0,0,0,sales,low,66222
0.77,0.76,6,263,6,0,0,0,sales,low,66223
0.76,0.99,3,133,4,0,0,0,sales,low,66224
0.66,0.49,4,157,3,0,0,0,sales,low,63991
0.5,0.95,3,198,4,0,0,0,accounting,low,66229
0.57,0.9,5,145,3,0,0,0,accounting,low,66232
0.97,0.62,6,118,2,0,0,0,accounting,low,64121
0.26,0.99,5,184,5,0,0,0,hr,low,64630
0.72,0.62,3,243,2,1,0,0,hr,low,66250
0.83,0.93,3,247,2,0,0,0,hr,low,66256
0.55,0.4,3,158,3,0,0,0,hr,low,66258
0.77,0.74,5,243,2,0,0,0,technical,low,65362
0.24,0.63,4,203,5,0,0,0,technical,low,66271
0.8,0.96,3,161,3,0,0,0,technical,low,66247
0.5,0.59,4,214,3,1,0,0,technical,low,66280
0.66,0.59,4,179,3,0,0,0,technical,low,66283
0.66,0.77,4,188,2,0,0,0,technical,low,66272
0.66,0.81,3,174,3,0,0,0,technical,low,66299
0.96,0.83,3,177,4,0,0,0,technical,low,67938
0.75,0.94,5,194,4,0,0,0,technical,low,66304
0.78,0.77,3,244,2,0,0,0,technical,medium,66307
0.57,0.82,4,269,2,0,0,0,technical,medium,66318
0.78,0.68,2,159,3,1,0,0,support,medium,68625
0.57,0.88,4,140,2,0,0,0,support,medium,69646
0.84,0.56,5,224,2,0,0,0,support,medium,66330
0.23,0.94,5,242,4,0,0,0,support,medium,66340
0.53,0.37,3,180,3,0,0,0,support,medium,66343
0.82,0.71,3,150,3,0,0,0,support,medium,66359
0.59,0.64,5,269,3,0,0,0,support,medium,66362
0.5,0.52,2,178,2,0,0,0,support,medium,66363
1,0.74,2,187,3,0,0,0,support,medium,66372
0.94,0.61,3,140,2,0,0,0,support,medium,66384
0.86,0.61,4,193,2,0,0,0,support,high,70502
0.73,0.49,4,243,2,0,0,0,technical,low,66401
0.49,0.94,3,144,3,1,0,0,technical,medium,66405
0.79,0.73,2,147,2,0,0,0,technical,medium,66406
0.83,0.5,6,165,3,0,0,0,management,medium,66410
0.85,0.67,3,176,2,0,0,0,IT,medium,66416
0.65,0.37,3,170,6,0,0,0,IT,low,66425
0.94,0.65,4,213,2,1,0,0,IT,low,66427
0.76,0.81,4,242,2,0,0,0,IT,low,71213
0.77,0.54,4,139,3,1,0,0,IT,low,66431
0.77,0.91,4,239,3,1,0,0,product_mng,low,66439
0.59,0.64,5,123,2,0,0,0,product_mng,low,66452
0.69,0.9,3,185,4,0,0,0,product_mng,low,66460
0.51,0.85,4,186,2,0,0,0,product_mng,low,66464
0.8,0.67,3,178,3,0,0,0,IT,low,66468
0.98,0.7,3,153,10,0,0,0,management,high,66480
0.69,0.72,4,185,10,1,0,0,management,high,66490
0.14,0.76,4,142,10,0,0,0,management,high,66495
0.95,0.9,4,221,10,1,0,0,management,high,66499
0.53,0.61,3,148,10,0,0,0,management,high,77232
0.64,0.52,5,258,10,1,0,0,management,high,79609
0.51,0.73,4,229,3,0,0,0,sales,low,66510
0.36,0.73,2,111,2,0,0,0,sales,low,80087
0.62,0.97,2,271,3,0,0,0,sales,low,66520
0.98,0.58,4,133,3,0,0,0,sales,low,66530
0.53,0.7,4,223,3,0,0,0,sales,low,66531
0.8,0.95,4,272,2,0,0,0,sales,low,80573
0.73,0.77,3,233,3,0,0,0,sales,medium,66544
0.82,0.8,3,162,3,0,0,0,sales,medium,66545
0.62,0.75,5,165,4,0,0,0,sales,medium,66549
0.87,0.48,5,242,3,0,0,0,sales,medium,66562
0.43,0.65,4,124,2,0,0,0,sales,medium,66572
0.57,0.6,2,163,3,0,0,0,sales,medium,66573
0.91,0.77,3,144,3,0,0,0,sales,medium,66575
0.75,0.59,5,149,4,0,0,0,sales,medium,80718
0.76,0.8,5,217,2,0,0,0,sales,medium,66584
0.85,0.49,4,139,2,0,0,0,sales,medium,66588
0.56,0.67,3,270,2,0,0,0,sales,medium,84132
0.86,0.84,3,177,3,0,0,0,sales,medium,66598
0.21,0.43,5,175,2,1,0,0,sales,high,66599
0.94,0.59,3,151,2,0,0,0,sales,low,84295
0.98,0.74,3,185,3,0,0,0,sales,medium,66610
0.42,0.45,3,227,3,0,0,0,sales,medium,66617
0.98,0.89,4,218,2,0,0,0,sales,medium,66619
1,0.93,5,167,3,0,0,0,sales,medium,66620
0.95,0.52,3,183,2,1,0,0,sales,low,66624
0.95,0.5,4,259,3,0,0,0,sales,low,66636
0.68,0.53,3,138,2,1,0,0,sales,low,66644
0.64,0.38,5,122,4,0,0,0,sales,low,66647
0.24,0.62,6,225,6,0,0,0,sales,low,66648
0.37,0.72,3,121,2,0,0,0,sales,low,66661
0.67,0.4,4,274,3,0,0,0,sales,low,66663
0.86,0.89,4,153,4,0,0,0,sales,low,66664
0.43,0.38,3,119,2,0,0,0,sales,low,66669
0.67,0.67,4,141,2,1,0,0,sales,low,66678
0.92,0.6,4,161,3,0,0,0,IT,low,85132
0.43,0.46,2,186,2,0,0,0,product_mng,low,66687
0.52,0.8,3,252,4,0,0,0,product_mng,low,66689
0.16,0.42,3,182,3,1,0,0,product_mng,low,66693
0.49,0.6,4,264,2,1,0,0,product_mng,low,66697
0.37,0.63,4,167,3,0,0,0,IT,low,66698
0.98,0.68,5,171,3,0,0,0,management,high,66703
0.33,0.97,5,130,4,0,0,0,management,high,66719
0.14,0.79,5,271,4,0,0,0,management,high,66720
0.54,0.79,5,249,3,1,0,0,management,high,66727
0.63,0.48,4,180,4,0,0,0,management,high,85347
0.55,0.69,4,220,3,1,0,0,management,high,66732
0.84,0.53,3,210,4,1,0,0,marketing,medium,66734
0.51,0.97,4,258,2,0,0,0,sales,medium,66766
0.15,0.75,3,150,4,0,0,1,accounting,medium,66768
0.97,0.79,5,259,3,0,0,1,support,medium,66770
0.67,0.69,3,231,3,0,0,1,technical,medium,66771
0.48,0.67,4,220,3,0,0,1,management,medium,66779
0.69,0.58,4,149,3,0,0,1,marketing,medium,66791
0.6,0.62,3,238,4,0,0,1,marketing,medium,86510
0.82,0.71,2,209,5,0,0,1,marketing,medium,66813
0.86,0.95,4,149,3,0,0,1,sales,medium,66814
0.69,0.59,4,264,3,0,0,0,sales,medium,66821
0.87,0.87,5,207,2,0,0,0,sales,high,66824
0.17,0.78,3,239,6,0,0,0,sales,low,66832
0.94,0.51,6,239,5,0,0,0,sales,medium,66835
0.5,1,4,258,3,0,0,0,sales,medium,66856
0.16,0.72,3,203,3,0,0,0,sales,medium,66859
0.89,0.99,2,258,3,0,0,0,sales,medium,66865
0.69,0.51,3,257,3,1,0,0,IT,low,66870
0.5,0.51,5,134,3,0,0,0,product_mng,low,66875
0.16,0.46,6,240,2,0,0,0,product_mng,low,66877
0.75,0.99,2,237,5,1,0,0,product_mng,low,66883
0.64,0.66,5,157,2,0,0,0,product_mng,low,66891
0.78,0.43,4,275,3,0,0,0,IT,low,66902
0.81,0.74,2,228,3,0,0,0,management,high,66905
0.55,0.58,3,254,2,0,0,0,management,high,66906
0.53,0.53,4,257,2,0,0,0,management,high,66907
0.69,0.73,3,231,2,1,0,0,management,high,66908
0.8,0.53,3,217,3,0,0,0,management,high,66909
0.77,0.98,3,286,6,0,0,0,management,high,88795
0.84,0.8,4,236,3,0,0,0,marketing,low,66913
0.64,0.55,4,215,2,0,0,0,sales,low,89239
0.78,0.57,4,157,3,0,0,0,accounting,low,66920
0.67,0.7,3,149,3,0,0,0,support,low,66927
0.81,0.77,3,221,2,0,0,0,technical,low,66951
0.91,0.82,4,238,2,0,0,0,management,low,89737
0.75,0.89,6,250,2,0,0,0,marketing,medium,66983
0.78,0.96,3,202,4,1,0,0,marketing,medium,66984
0.54,0.52,4,173,2,0,0,0,marketing,medium,66999
0.77,0.71,5,250,3,1,0,0,sales,medium,90339
0.89,0.63,4,270,3,1,0,0,sales,medium,67002
0.16,0.98,3,232,5,0,0,0,sales,medium,67007
0.77,0.99,4,260,3,0,0,0,sales,medium,67009
0.69,0.48,5,232,4,0,0,0,sales,medium,90878
0.61,0.81,4,134,3,0,0,0,sales,medium,93041
0.59,0.81,4,189,3,0,0,0,sales,medium,93171
0.58,0.8,4,113,3,0,0,0,IT,medium,67036
0.88,0.67,5,264,3,0,0,0,product_mng,medium,67046
0.51,0.63,5,260,2,0,0,0,product_mng,high,67052
0.31,0.7,3,132,3,0,0,0,product_mng,low,67053
0.52,0.52,4,168,3,0,0,0,product_mng,medium,93885
0.57,0.46,3,186,3,1,0,0,IT,medium,67056
0.5,0.77,3,267,2,0,0,0,management,high,67058
0.74,0.63,3,180,3,0,0,0,management,high,67066
0.74,0.77,3,211,3,0,0,0,management,high,67067
0.82,0.51,2,268,2,0,0,0,management,high,94474
0.74,0.71,3,206,3,0,0,0,management,high,67074
0.2,0.59,6,113,3,0,0,0,management,high,67075
0.63,0.48,4,179,3,0,0,0,marketing,low,67079
0.19,0.8,6,157,6,1,0,0,sales,low,67084
0.4,0.62,4,127,5,0,0,0,accounting,low,67107
0.71,0.37,2,179,5,0,0,1,support,low,67112
0.84,0.73,4,197,3,0,0,1,technical,low,67124
0.59,0.84,4,251,4,1,0,1,management,low,67137
0.57,0.85,4,250,3,1,0,1,marketing,low,67140
0.81,0.61,2,176,5,0,0,1,marketing,low,67143
0.8,0.7,4,246,3,0,0,1,marketing,low,67144
0.49,0.66,3,155,3,0,0,1,sales,low,67147
0.55,0.64,3,178,2,0,0,1,sales,low,67161
0.68,0.4,3,213,5,1,0,1,sales,low,67163
0.55,0.67,3,150,2,0,0,1,sales,low,67177
0.59,0.62,3,166,2,0,0,0,sales,low,94599
0.91,0.8,5,169,4,0,0,0,sales,low,67188
0.48,0.9,4,208,3,0,0,0,sales,low,67196
0.84,0.66,3,209,2,0,0,0,sales,low,67202
0.73,0.54,4,167,3,0,0,0,IT,medium,67207
0.28,0.59,6,281,3,0,0,0,product_mng,medium,67208
0.77,0.65,3,156,4,0,0,0,product_mng,medium,67225
0.67,0.65,3,265,3,0,0,0,product_mng,medium,67227
0.5,0.53,3,142,3,1,0,0,product_mng,medium,67233
0.32,0.47,3,143,4,0,0,0,IT,medium,67236
0.57,0.78,3,134,3,0,0,0,RandD,medium,67239
0.51,0.8,5,268,3,0,0,0,RandD,medium,67246
0.61,0.6,3,255,2,0,0,0,RandD,medium,67252
0.83,0.73,4,157,2,0,0,0,RandD,medium,67254
0.87,0.97,5,151,3,0,0,0,RandD,medium,67256
0.7,0.63,3,157,2,0,0,0,RandD,medium,67261
0.78,0.65,3,139,3,0,0,0,marketing,high,67266
0.71,0.53,4,196,2,1,0,0,sales,low,67269
0.68,0.99,3,159,2,0,0,0,accounting,medium,67275
0.75,0.53,4,224,4,1,0,0,support,medium,97559
0.7,0.53,3,215,7,1,0,0,technical,medium,67296
0.59,0.94,5,157,7,1,0,0,management,medium,67301
0.64,0.87,4,157,7,0,0,0,marketing,low,67307
0.61,0.88,5,146,7,1,0,0,marketing,low,98055
0.77,0.49,2,286,7,0,0,0,marketing,low,67316
0.51,0.64,3,203,3,0,0,0,sales,low,67317
0.49,0.49,3,168,7,0,0,0,sales,low,67318
0.77,0.75,3,170,7,0,0,0,sales,low,67320
0.31,0.86,3,266,7,0,0,0,sales,low,67324
0.54,0.76,3,183,3,0,0,0,sales,low,67325
0.56,0.66,4,264,3,0,0,0,sales,low,98411
0.65,0.77,4,205,3,0,0,0,sales,low,67342
0.49,0.36,2,192,3,0,0,0,sales,low,67348
0.82,0.79,3,176,3,0,0,0,technical,low,67351
0.6,0.52,3,183,2,0,0,0,support,low,67352
0.64,0.63,3,156,6,1,0,0,support,low,67362
0.7,0.68,3,150,3,0,0,0,support,low,67363
0.65,0.89,4,204,8,1,0,0,support,low,67365
0.69,0.78,5,131,8,0,0,0,support,low,67366
0.93,0.74,5,248,8,1,0,0,support,low,67367
0.55,0.52,4,168,8,0,0,0,support,low,67368
0.75,0.87,4,146,8,1,0,0,support,low,67389
0.47,0.43,4,246,3,0,0,0,support,low,99238
0.72,0.88,5,216,10,1,0,0,support,medium,67393
0.59,0.92,3,203,10,0,0,0,support,medium,67403
0.98,0.49,3,199,10,0,0,0,technical,medium,67411
0.39,0.52,2,102,8,0,0,0,technical,medium,67418
0.93,0.87,4,139,8,0,0,0,technical,medium,67425
0.71,0.97,5,208,8,1,0,0,management,medium,3992
0.49,0.54,4,215,4,0,0,0,IT,medium,67427
0.63,0.93,4,233,3,0,0,0,IT,medium,67431
0.45,0.64,3,169,10,0,0,0,IT,medium,67436
0.77,0.64,3,190,10,1,0,0,IT,medium,67442
0.77,0.63,4,236,7,0,0,0,IT,medium,67445
0.5,0.92,4,266,7,0,0,0,product_mng,medium,67454
0.45,0.42,4,156,7,0,0,0,product_mng,high,67457
0.81,0.47,4,153,7,0,0,0,product_mng,low,67464
0.83,0.67,3,175,3,0,0,0,product_mng,medium,67467
0.47,0.76,6,174,10,0,0,0,IT,medium,67468
0.25,0.89,4,154,10,0,0,0,management,high,3993
0.89,0.55,5,251,10,0,0,0,management,high,4042
0.97,0.57,3,164,10,0,0,0,management,high,67476
0.6,0.65,2,225,10,0,0,0,management,high,67479
0.67,0.72,2,134,10,0,0,0,management,high,67482
0.89,0.77,3,144,3,0,0,0,management,high,67483
0.6,0.91,5,211,3,0,0,0,sales,low,67490
0.64,0.79,4,139,3,0,0,0,sales,low,4939
0.57,0.66,3,268,3,0,0,0,sales,low,67532
0.56,0.98,5,171,3,1,0,0,sales,low,67533
0.6,0.9,4,260,2,0,0,0,sales,medium,67544
0.17,0.66,6,224,3,0,0,0,sales,medium,67547
0.74,0.49,4,233,3,0,0,0,sales,medium,6770
0.44,0.41,3,125,7,0,0,0,sales,medium,67572
0.51,0.89,4,233,7,0,0,0,sales,medium,67584
0.86,0.57,3,162,7,0,0,0,sales,medium,67587
0.96,0.48,4,198,7,0,0,0,sales,medium,67596
0.87,0.82,4,198,7,0,0,0,sales,medium,8212
0.58,0.79,3,243,3,1,0,0,sales,medium,9282
0.24,0.56,4,281,7,0,0,0,sales,medium,9347
0.42,0.8,4,259,7,1,0,0,sales,medium,10462
0.65,0.94,4,184,7,0,0,0,sales,medium,67622
0.73,0.92,6,189,3,1,0,0,sales,medium,67647
0.63,0.6,4,258,3,0,0,0,sales,medium,67656
0.95,0.48,4,225,3,0,0,0,sales,medium,67663
0.52,0.83,5,145,3,0,0,0,sales,medium,67673
0.96,0.55,3,164,3,0,0,0,sales,medium,67677
0.66,0.51,4,254,2,0,0,0,sales,medium,67679
0.98,0.44,4,154,6,1,0,0,sales,medium,67682
0.56,0.79,5,248,3,0,0,0,sales,medium,13685
0.97,0.54,3,154,8,1,0,0,sales,medium,67686
0.72,0.92,3,242,8,0,0,0,sales,medium,67709
0.74,0.78,4,194,8,0,0,0,sales,medium,14403
0.2,0.6,5,261,8,0,0,0,sales,medium,67720
0.73,0.56,3,245,8,0,0,0,sales,medium,67724
0.76,0.79,3,247,3,0,0,0,sales,low,67728
0.65,0.54,4,147,10,0,0,0,sales,low,67731
0.66,0.5,3,139,10,1,0,0,sales,low,67735
0.96,0.97,6,137,10,0,0,0,sales,low,15621
0.57,0.55,4,177,8,0,0,0,sales,low,67745
